State,civ-non-instit-pop,civ-lab-force-num,Civilian labor force Percent of population,civ-lab-force-emp-num,Civilian labor force Employment Percent of population,civ-lab-force-unemp-num,civ-lab-force-unemp-rate,year,Gender,Race,Age
Hawaii,79.0,71.0,89.3,68.0,85.5,3,4.3,2010,Men,Total,45-54
Hawaii,81.0,56.0,69.8,54.0,67.0,2,4,2010,Men,Total,55-64
Hawaii,82.0,16.0,19.5,15.0,18.4,1,5.6,2010,Men,Total,Total
Hawaii,33.0,9.0,27.7,7.0,21.9,2,20.7,2010,Women,Total,16-19
Hawaii,47.0,33.0,71.3,30.0,63.7,4,10.6,2010,Women,Total,20-24
Hawaii,80.0,63.0,78.1,60.0,74.6,3,4.6,2010,Women,Total,25-34
Hawaii,73.0,56.0,76.1,53.0,72.0,3,5.4,2010,Women,Total,35-44
Hawaii,81.0,65.0,80.2,62.0,76.6,3,4.5,2010,Women,Total,45-54
Hawaii,80.0,52.0,64.8,49.0,61.3,3,5.3,2010,Women,Total,55-64
Hawaii,113.0,18.0,15.8,17.0,15.0,1,5.2,2010,Women,Total,Total
Hawaii,14.0,10.0,70.4,9.0,63.6,1,9.6,2010,Total,White,20-24
Hawaii,31.0,24.0,76.6,22.0,71.0,2,7.2,2010,Total,White,25-34
Hawaii,28.0,23.0,84.1,21.0,77.8,2,7.5,2010,Total,White,35-44
Hawaii,39.0,31.0,80.5,29.0,75.9,2,5.7,2010,Total,White,45-54
Hawaii,46.0,31.0,68.0,30.0,64.6,2,5.1,2010,Total,White,55-64
Hawaii,34.0,7.0,21.7,7.0,20.5,( 3 ),5.5,2010,Total,White,Total
Hawaii,21.0,6.0,31.4,5.0,25.2,1,19.8,2010,Total,Asian,16-19
Hawaii,26.0,18.0,69.8,17.0,65.3,1,6.5,2010,Total,Asian,20-24
Hawaii,56.0,48.0,85.6,46.0,82.2,2,4,2010,Total,Asian,25-34
Hawaii,67.0,56.0,83.9,55.0,81.2,2,3.2,2010,Total,Asian,35-44
Hawaii,76.0,67.0,88.4,66.0,86.4,2,2.3,2010,Total,Asian,45-54
Hawaii,75.0,53.0,70.3,51.0,67.5,2,3.9,2010,Total,Asian,55-64
Hawaii,124.0,20.0,16.0,19.0,15.1,1,5.2,2010,Total,Asian,Total
Hawaii,14.0,11.0,80.9,10.0,72.3,1,10.6,2010,Total,Hispanic,25-34
Hawaii,14.0,11.0,79.4,10.0,68.5,2,13.6,2010,Total,Hispanic,35-44
Hawaii,12.0,10.0,81.7,9.0,74.0,1,9.4,2010,Total,Hispanic,45-54
Idaho,1163.0,759.0,65.2,691.0,59.4,68,9,2010,Total,Total,Total
Idaho,576.0,417.0,72.4,377.0,65.4,40,9.7,2010,Men,Total,Total
Idaho,587.0,342.0,58.2,314.0,53.5,28,8.1,2010,Women,Total,Total
Idaho,1104.0,719.0,65.1,655.0,59.3,64,8.9,2010,Total,White,Total
Idaho,544.0,393.0,72.2,355.0,65.3,37,9.5,2010,Total,White,Total
Idaho,560.0,326.0,58.2,299.0,53.4,27,8.2,2010,Total,White,Total
Idaho,11.0,9.0,80.4,8.0,74.0,1,8,2010,Total,Black,Total
Idaho,13.0,10.0,76.6,9.0,69.1,1,9.7,2010,Total,Asian,Total
Idaho,97.0,70.0,71.6,60.0,62.0,9,13.5,2010,Total,Hispanic,Total
Idaho,51.0,43.0,84.6,37.0,73.7,6,12.8,2010,Total,Hispanic,Total
Idaho,46.0,27.0,57.4,23.0,49.0,4,14.6,2010,Total,Hispanic,Total
Idaho,354.0,271.0,76.7,255.0,71.9,17,6.2,2010,Total,Total,Total
Idaho,349.0,208.0,59.6,199.0,56.9,9,4.5,2010,Total,Total,Total
Idaho,52.0,36.0,69.7,32.0,61.6,4,11.7,2010,Women,Total,Total
Idaho,88.0,40.0,46.0,30.0,33.7,11,26.7,2010,Total,Total,16-19
Idaho,106.0,77.0,73.0,66.0,62.2,11,14.9,2010,Total,Total,20-24
Idaho,205.0,163.0,79.5,147.0,71.6,16,10,2010,Total,Total,25-34
Idaho,193.0,162.0,84.0,151.0,78.5,11,6.6,2010,Total,Total,35-44
Idaho,201.0,167.0,83.0,155.0,77.2,12,7,2010,Total,Total,45-54
Idaho,179.0,115.0,64.3,109.0,61.1,6,5.1,2010,Total,Total,55-64
Idaho,192.0,35.0,18.0,33.0,17.4,1,3.4,2010,Total,Total,Total
Idaho,46.0,20.0,42.8,14.0,31.4,5,26.6,2010,Men,Total,16-19
Idaho,56.0,43.0,77.4,36.0,63.8,8,17.6,2010,Men,Total,20-24
Idaho,103.0,95.0,92.3,84.0,82.0,11,11.1,2010,Men,Total,25-34
Idaho,94.0,88.0,93.6,82.0,87.1,6,7,2010,Men,Total,35-44
Idaho,104.0,91.0,87.9,84.0,81.1,7,7.8,2010,Men,Total,45-54
Idaho,85.0,58.0,68.4,56.0,65.3,3,4.5,2010,Men,Total,55-64
Idaho,89.0,22.0,24.6,21.0,23.3,1,5.1,2010,Men,Total,Total
Idaho,42.0,21.0,49.4,15.0,36.2,6,26.7,2010,Women,Total,16-19
Idaho,50.0,34.0,68.1,30.0,60.3,4,11.5,2010,Women,Total,20-24
Idaho,102.0,68.0,66.8,62.0,61.0,6,8.6,2010,Women,Total,25-34
Idaho,99.0,74.0,74.9,69.0,70.3,4,6.1,2010,Women,Total,35-44
Idaho,97.0,75.0,77.8,71.0,73.0,5,6.1,2010,Women,Total,45-54
Idaho,94.0,57.0,60.6,54.0,57.2,3,5.7,2010,Women,Total,55-64
Idaho,103.0,13.0,12.3,13.0,12.2,( 3 ),0.4,2010,Women,Total,Total
Idaho,83.0,38.0,46.4,28.0,34.1,10,26.5,2010,Total,White,16-19
Idaho,99.0,73.0,73.6,63.0,63.4,10,13.8,2010,Total,White,20-24
Idaho,194.0,155.0,79.8,139.0,71.6,16,10.2,2010,Total,White,25-34
Idaho,179.0,151.0,84.5,141.0,78.8,10,6.8,2010,Total,White,35-44
Idaho,191.0,159.0,83.2,148.0,77.6,11,6.8,2010,Total,White,45-54
Idaho,172.0,110.0,63.9,104.0,60.6,6,5.2,2010,Total,White,55-64
Idaho,187.0,33.0,17.6,32.0,16.9,1,3.6,2010,Total,White,Total
Idaho,13.0,10.0,74.1,8.0,63.5,1,14.3,2010,Total,Hispanic,20-24
Idaho,26.0,22.0,83.1,19.0,72.2,3,13.1,2010,Total,Hispanic,25-34
Idaho,18.0,14.0,78.6,12.0,67.6,2,14,2010,Total,Hispanic,35-44
Idaho,14.0,12.0,88.7,11.0,81.9,1,7.6,2010,Total,Hispanic,45-54
Illinois,9936.0,6645.0,66.9,5970.0,60.1,675,10.2,2010,Total,Total,Total
Illinois,4820.0,3572.0,74.1,3169.0,65.7,403,11.3,2010,Men,Total,Total
Illinois,5117.0,3073.0,60.1,2801.0,54.8,271,8.8,2010,Women,Total,Total
Illinois,8000.0,5467.0,68.3,4968.0,62.1,499,9.1,2010,Total,White,Total
Illinois,3929.0,2993.0,76.2,2688.0,68.4,306,10.2,2010,Total,White,Total
Illinois,4072.0,2474.0,60.8,2281.0,56.0,193,7.8,2010,Total,White,Total
Illinois,1403.0,816.0,58.2,670.0,47.8,145,17.8,2010,Total,Black,Total
Illinois,619.0,379.0,61.2,296.0,47.8,83,21.9,2010,Total,Black,Total
Illinois,784.0,437.0,55.8,374.0,47.8,63,14.3,2010,Total,Black,Total
Illinois,414.0,289.0,69.7,265.0,64.0,24,8.3,2010,Total,Asian,Total
Illinois,213.0,163.0,76.6,151.0,71.0,12,7.4,2010,Total,Asian,Total
Illinois,202.0,126.0,62.4,114.0,56.5,12,9.5,2010,Total,Asian,Total
Illinois,1248.0,880.0,70.6,768.0,61.6,112,12.7,2010,Total,Hispanic,Total
Illinois,662.0,546.0,82.5,477.0,72.0,70,12.8,2010,Total,Hispanic,Total
Illinois,586.0,334.0,57.1,292.0,49.8,42,12.6,2010,Total,Hispanic,Total
Illinois,2480.0,1994.0,80.4,1831.0,73.9,162,8.1,2010,Total,Total,Total
Illinois,2437.0,1523.0,62.5,1429.0,58.7,94,6.2,2010,Total,Total,Total
Illinois,624.0,436.0,69.9,388.0,62.3,48,10.9,2010,Women,Total,Total
Illinois,727.0,258.0,35.6,187.0,25.8,71,27.6,2010,Total,Total,16-19
Illinois,957.0,671.0,70.1,582.0,60.8,89,13.2,2010,Total,Total,20-24
Illinois,1763.0,1463.0,83.0,1303.0,73.9,160,10.9,2010,Total,Total,25-34
Illinois,1653.0,1378.0,83.4,1256.0,76.0,121,8.8,2010,Total,Total,35-44
Illinois,1921.0,1598.0,83.2,1467.0,76.3,132,8.2,2010,Total,Total,45-54
Illinois,1446.0,999.0,69.1,911.0,63.0,88,8.8,2010,Total,Total,55-64
Illinois,1469.0,277.0,18.9,263.0,17.9,14,5,2010,Total,Total,Total
Illinois,350.0,118.0,33.6,80.0,22.7,38,32.4,2010,Men,Total,16-19
Illinois,488.0,346.0,70.9,293.0,60.1,53,15.3,2010,Men,Total,20-24
Illinois,900.0,811.0,90.1,716.0,79.6,94,11.7,2010,Men,Total,25-34
Illinois,816.0,761.0,93.3,690.0,84.6,71,9.4,2010,Men,Total,35-44
Illinois,953.0,854.0,89.6,771.0,80.9,83,9.7,2010,Men,Total,45-54
Illinois,703.0,533.0,75.7,477.0,67.8,56,10.4,2010,Men,Total,55-64
Illinois,609.0,150.0,24.6,142.0,23.3,8,5.3,2010,Men,Total,Total
Illinois,377.0,141.0,37.4,108.0,28.6,33,23.5,2010,Women,Total,16-19
Illinois,469.0,325.0,69.3,289.0,61.6,36,11,2010,Women,Total,20-24
Illinois,863.0,652.0,75.5,586.0,68.0,65,10,2010,Women,Total,25-34
Illinois,837.0,616.0,73.6,566.0,67.6,50,8.1,2010,Women,Total,35-44
Illinois,969.0,745.0,76.9,696.0,71.9,49,6.5,2010,Women,Total,45-54
Illinois,742.0,467.0,62.9,434.0,58.5,32,6.9,2010,Women,Total,55-64
Illinois,860.0,127.0,14.8,122.0,14.1,6,4.6,2010,Women,Total,Total
Illinois,563.0,224.0,39.8,169.0,30.0,55,24.7,2010,Total,White,16-19
Illinois,720.0,531.0,73.7,472.0,65.6,58,11,2010,Total,White,20-24
Illinois,1380.0,1174.0,85.1,1061.0,76.9,113,9.6,2010,Total,White,25-34
Illinois,1307.0,1096.0,83.9,1008.0,77.1,88,8.1,2010,Total,White,35-44
Illinois,1590.0,1351.0,85.0,1247.0,78.4,104,7.7,2010,Total,White,45-54
Illinois,1186.0,847.0,71.4,777.0,65.5,70,8.2,2010,Total,White,55-64
Illinois,1255.0,244.0,19.4,233.0,18.6,11,4.4,2010,Total,White,Total
Illinois,132.0,30.0,22.4,15.0,11.7,14,47.7,2010,Total,Black,16-19
Illinois,172.0,102.0,59.2,75.0,43.5,27,26.6,2010,Total,Black,20-24
Illinois,249.0,190.0,76.2,148.0,59.5,42,21.9,2010,Total,Black,25-34
Illinois,233.0,188.0,81.0,161.0,69.4,27,14.3,2010,Total,Black,35-44
Illinois,252.0,179.0,71.3,156.0,62.1,23,12.9,2010,Total,Black,45-54
Illinois,195.0,103.0,52.7,92.0,47.2,11,10.3,2010,Total,Black,55-64
Illinois,170.0,24.0,14.2,22.0,12.9,2,8.6,2010,Total,Black,Total
Illinois,47.0,26.0,55.5,24.0,50.6,2,8.9,2010,Total,Asian,20-24
Illinois,100.0,70.0,70.7,66.0,66.3,4,6.3,2010,Total,Asian,25-34
Illinois,103.0,84.0,81.8,78.0,76.2,6,6.9,2010,Total,Asian,35-44
Illinois,64.0,55.0,85.9,52.0,80.8,3,5.9,2010,Total,Asian,45-54
Illinois,55.0,43.0,78.8,37.0,67.6,6,14.2,2010,Total,Asian,55-64
Illinois,120.0,44.0,36.2,31.0,26.1,12,27.9,2010,Total,Hispanic,16-19
Illinois,140.0,102.0,72.7,86.0,61.7,15,15.2,2010,Total,Hispanic,20-24
Illinois,345.0,282.0,81.6,247.0,71.6,35,12.2,2010,Total,Hispanic,25-34
Illinois,260.0,211.0,80.9,190.0,73.2,20,9.6,2010,Total,Hispanic,35-44
Illinois,189.0,154.0,81.3,133.0,70.4,21,13.4,2010,Total,Hispanic,45-54
Illinois,110.0,72.0,65.7,64.0,58.0,8,11.7,2010,Total,Hispanic,55-64
Indiana,4939.0,3153.0,63.8,2818.0,57.1,334,10.6,2010,Total,Total,Total
Indiana,2397.0,1681.0,70.1,1488.0,62.1,192,11.4,2010,Men,Total,Total
Indiana,2542.0,1472.0,57.9,1330.0,52.3,142,9.7,2010,Women,Total,Total
Indiana,4435.0,2852.0,64.3,2572.0,58.0,280,9.8,2010,Total,White,Total
Indiana,2168.0,1537.0,70.9,1371.0,63.3,166,10.8,2010,Total,White,Total
Indiana,2267.0,1314.0,58.0,1200.0,52.9,114,8.7,2010,Total,White,Total
Indiana,390.0,238.0,61.2,191.0,49.1,47,19.8,2010,Total,Black,Total
Indiana,174.0,111.0,63.9,90.0,51.8,21,18.9,2010,Total,Black,Total
Indiana,216.0,127.0,59.0,101.0,46.9,26,20.5,2010,Total,Black,Total
Indiana,54.0,29.0,53.1,27.0,49.0,2,7.7,2010,Total,Asian,Total
Indiana,214.0,154.0,72.3,131.0,61.2,24,15.3,2010,Total,Hispanic,Total
Indiana,119.0,101.0,84.7,84.0,70.7,17,16.5,2010,Total,Hispanic,Total
Indiana,94.0,53.0,56.7,46.0,49.2,7,13.2,2010,Total,Hispanic,Total
Indiana,1283.0,953.0,74.3,892.0,69.6,61,6.4,2010,Total,Total,Total
Indiana,1291.0,809.0,62.7,764.0,59.1,46,5.6,2010,Total,Total,Total
Indiana,330.0,220.0,66.7,178.0,53.8,42,19.2,2010,Women,Total,Total
Indiana,410.0,131.0,32.0,95.0,23.1,36,27.7,2010,Total,Total,16-19
Indiana,396.0,278.0,70.2,225.0,56.8,53,19.1,2010,Total,Total,20-24
Indiana,821.0,669.0,81.5,577.0,70.3,92,13.8,2010,Total,Total,25-34
Indiana,822.0,700.0,85.1,642.0,78.1,58,8.2,2010,Total,Total,35-44
Indiana,920.0,756.0,82.1,704.0,76.5,51,6.8,2010,Total,Total,45-54
Indiana,740.0,483.0,65.2,447.0,60.4,36,7.5,2010,Total,Total,55-64
Indiana,829.0,137.0,16.5,129.0,15.6,8,5.7,2010,Total,Total,Total
Indiana,213.0,66.0,30.8,44.0,20.7,22,32.8,2010,Men,Total,16-19
Indiana,190.0,142.0,74.9,114.0,60.0,28,20,2010,Men,Total,20-24
Indiana,409.0,368.0,89.9,314.0,76.7,54,14.7,2010,Men,Total,25-34
Indiana,414.0,373.0,90.3,342.0,82.7,31,8.4,2010,Men,Total,35-44
Indiana,475.0,414.0,87.2,384.0,80.9,30,7.3,2010,Men,Total,45-54
Indiana,359.0,249.0,69.3,226.0,63.0,23,9.1,2010,Men,Total,55-64
Indiana,337.0,69.0,20.3,64.0,19.0,4,6.4,2010,Men,Total,Total
Indiana,197.0,65.0,33.2,51.0,25.7,15,22.7,2010,Women,Total,16-19
Indiana,206.0,135.0,65.9,111.0,53.9,25,18.3,2010,Women,Total,20-24
Indiana,412.0,301.0,73.1,263.0,63.9,38,12.6,2010,Women,Total,25-34
Indiana,409.0,326.0,79.9,300.0,73.4,26,8.1,2010,Women,Total,35-44
Indiana,445.0,342.0,76.7,320.0,71.9,21,6.2,2010,Women,Total,45-54
Indiana,381.0,234.0,61.4,220.0,57.8,14,5.8,2010,Women,Total,55-64
Indiana,492.0,68.0,13.9,65.0,13.2,3,5,2010,Women,Total,Total
Indiana,351.0,116.0,33.2,85.0,24.1,32,27.3,2010,Total,White,16-19
Indiana,337.0,244.0,72.4,202.0,60.0,42,17.1,2010,Total,White,20-24
Indiana,714.0,587.0,82.3,512.0,71.8,75,12.8,2010,Total,White,25-34
Indiana,730.0,623.0,85.4,574.0,78.6,49,7.9,2010,Total,White,35-44
Indiana,842.0,698.0,82.9,653.0,77.6,44,6.4,2010,Total,White,45-54
Indiana,690.0,455.0,65.9,423.0,61.3,32,7,2010,Total,White,55-64
Indiana,772.0,129.0,16.7,123.0,15.9,6,4.8,2010,Total,White,Total
Indiana,44.0,29.0,67.6,20.0,45.0,10,33.4,2010,Total,Black,20-24
Indiana,82.0,63.0,76.4,46.0,56.2,17,26.5,2010,Total,Black,25-34
Indiana,68.0,59.0,85.9,51.0,74.7,8,13,2010,Total,Black,35-44
Indiana,67.0,49.0,72.8,44.0,65.4,5,10.1,2010,Total,Black,45-54
Indiana,29.0,22.0,74.9,18.0,62.7,4,16.3,2010,Total,Hispanic,20-24
Indiana,63.0,54.0,84.5,41.0,65.0,12,23.1,2010,Total,Hispanic,25-34
Indiana,54.0,44.0,82.7,39.0,72.9,5,11.8,2010,Total,Hispanic,35-44
Iowa,2348.0,1673.0,71.3,1571.0,66.9,102,6.1,2010,Total,Total,Total
Iowa,1151.0,876.0,76.1,818.0,71.1,58,6.6,2010,Men,Total,Total
Iowa,1197.0,797.0,66.6,754.0,62.9,44,5.5,2010,Women,Total,Total
Iowa,2205.0,1578.0,71.6,1487.0,67.4,92,5.8,2010,Total,White,Total
Iowa,1079.0,825.0,76.4,772.0,71.5,53,6.4,2010,Total,White,Total
Iowa,1126.0,754.0,66.9,715.0,63.5,39,5.1,2010,Total,White,Total
Iowa,58.0,39.0,67.5,34.0,58.6,5,13.2,2010,Total,Black,Total
Iowa,30.0,20.0,65.3,17.0,57.0,2,12.7,2010,Total,Black,Total
Iowa,28.0,20.0,69.9,17.0,60.3,3,13.8,2010,Total,Black,Total
Iowa,47.0,32.0,68.1,30.0,64.0,2,6.1,2010,Total,Asian,Total
Iowa,22.0,17.0,77.7,17.0,77.2,( 3 ),0.6,2010,Total,Asian,Total
Iowa,106.0,81.0,76.9,72.0,68.6,9,10.8,2010,Total,Hispanic,Total
Iowa,61.0,51.0,84.4,45.0,73.9,6,12.4,2010,Total,Hispanic,Total
Iowa,45.0,30.0,66.6,27.0,61.2,2,8,2010,Total,Hispanic,Total
Iowa,644.0,509.0,79.1,488.0,75.9,21,4.1,2010,Total,Total,Total
Iowa,645.0,456.0,70.7,441.0,68.4,15,3.3,2010,Total,Total,Total
Iowa,118.0,87.0,74.0,79.0,67.1,8,9.3,2010,Women,Total,Total
Iowa,174.0,92.0,53.0,77.0,44.3,15,16.4,2010,Total,Total,16-19
Iowa,218.0,179.0,82.2,162.0,74.6,16,9.2,2010,Total,Total,20-24
Iowa,389.0,339.0,87.3,318.0,81.7,22,6.4,2010,Total,Total,25-34
Iowa,340.0,308.0,90.6,294.0,86.4,14,4.7,2010,Total,Total,35-44
Iowa,457.0,403.0,88.1,382.0,83.6,21,5.1,2010,Total,Total,45-54
Iowa,372.0,266.0,71.7,255.0,68.6,11,4.2,2010,Total,Total,55-64
Iowa,399.0,86.0,21.5,83.0,20.9,2,2.6,2010,Total,Total,Total
Iowa,86.0,45.0,52.0,36.0,41.7,9,19.7,2010,Men,Total,16-19
Iowa,109.0,90.0,82.6,80.0,73.5,10,11,2010,Men,Total,20-24
Iowa,198.0,184.0,92.9,172.0,86.6,12,6.7,2010,Men,Total,25-34
Iowa,173.0,162.0,93.8,154.0,89.3,8,4.9,2010,Men,Total,35-44
Iowa,221.0,202.0,91.5,191.0,86.5,11,5.5,2010,Men,Total,45-54
Iowa,189.0,143.0,75.6,137.0,72.1,7,4.6,2010,Men,Total,55-64
Iowa,174.0,50.0,28.5,48.0,27.7,1,2.6,2010,Men,Total,Total
Iowa,87.0,47.0,54.0,41.0,46.8,6,13.2,2010,Women,Total,16-19
Iowa,109.0,89.0,81.8,83.0,75.8,7,7.4,2010,Women,Total,20-24
Iowa,190.0,155.0,81.6,146.0,76.6,9,6.1,2010,Women,Total,25-34
Iowa,167.0,146.0,87.3,140.0,83.4,7,4.5,2010,Women,Total,35-44
Iowa,236.0,200.0,85.0,191.0,81.0,9,4.7,2010,Women,Total,45-54
Iowa,182.0,123.0,67.6,119.0,65.0,5,3.8,2010,Women,Total,55-64
Iowa,225.0,36.0,16.1,35.0,15.6,1,2.7,2010,Women,Total,Total
Iowa,158.0,87.0,54.9,73.0,46.0,14,16.3,2010,Total,White,16-19
Iowa,199.0,167.0,83.9,153.0,76.6,14,8.6,2010,Total,White,20-24
Iowa,352.0,311.0,88.5,293.0,83.3,18,5.9,2010,Total,White,25-34
Iowa,313.0,286.0,91.2,274.0,87.4,12,4.2,2010,Total,White,35-44
Iowa,436.0,386.0,88.6,367.0,84.2,19,4.9,2010,Total,White,45-54
Iowa,359.0,258.0,71.9,247.0,68.8,11,4.4,2010,Total,White,55-64
Iowa,388.0,83.0,21.5,81.0,20.9,2,2.7,2010,Total,White,Total
Iowa,29.0,24.0,81.7,23.0,78.9,1,3.4,2010,Total,Hispanic,25-34
Iowa,29.0,25.0,87.8,23.0,78.8,3,10.2,2010,Total,Hispanic,35-44
Kansas,2146.0,1497.0,69.7,1385.0,64.6,111,7.4,2010,Total,Total,Total
Kansas,1050.0,795.0,75.7,731.0,69.6,64,8.1,2010,Men,Total,Total
Kansas,1097.0,702.0,64.0,655.0,59.7,47,6.7,2010,Women,Total,Total
Kansas,1913.0,1338.0,69.9,1246.0,65.1,92,6.9,2010,Total,White,Total
Kansas,941.0,717.0,76.2,664.0,70.5,53,7.4,2010,Total,White,Total
Kansas,972.0,621.0,63.9,582.0,59.9,39,6.3,2010,Total,White,Total
Kansas,113.0,78.0,68.6,68.0,59.6,10,13.2,2010,Total,Black,Total
Kansas,53.0,37.0,69.2,32.0,59.1,5,14.6,2010,Total,Black,Total
Kansas,60.0,41.0,68.1,36.0,60.0,5,11.9,2010,Total,Black,Total
Kansas,45.0,33.0,74.1,31.0,69.7,2,5.9,2010,Total,Asian,Total
Kansas,132.0,91.0,68.6,79.0,59.7,12,13,2010,Total,Hispanic,Total
Kansas,72.0,56.0,78.0,48.0,67.0,8,14.1,2010,Total,Hispanic,Total
Kansas,61.0,35.0,57.5,31.0,51.0,4,11.3,2010,Total,Hispanic,Total
Kansas,560.0,441.0,78.7,424.0,75.7,17,3.9,2010,Total,Total,Total
Kansas,568.0,381.0,67.0,363.0,63.9,18,4.7,2010,Total,Total,Total
Kansas,121.0,86.0,71.2,78.0,65.1,7,8.6,2010,Women,Total,Total
Kansas,155.0,76.0,48.7,62.0,39.8,14,18.4,2010,Total,Total,16-19
Kansas,206.0,155.0,75.5,135.0,65.6,20,13.1,2010,Total,Total,20-24
Kansas,387.0,331.0,85.6,306.0,79.2,25,7.5,2010,Total,Total,25-34
Kansas,322.0,284.0,88.0,265.0,82.2,19,6.7,2010,Total,Total,35-44
Kansas,413.0,347.0,84.0,327.0,79.3,19,5.6,2010,Total,Total,45-54
Kansas,323.0,230.0,71.0,220.0,67.9,10,4.3,2010,Total,Total,55-64
Kansas,340.0,75.0,22.1,71.0,20.8,4,5.6,2010,Total,Total,Total
Kansas,76.0,39.0,50.6,31.0,40.3,8,20.4,2010,Men,Total,16-19
Kansas,108.0,85.0,79.4,73.0,68.3,12,14,2010,Men,Total,20-24
Kansas,192.0,180.0,93.9,165.0,86.1,15,8.4,2010,Men,Total,25-34
Kansas,164.0,152.0,92.9,142.0,86.7,10,6.7,2010,Men,Total,35-44
Kansas,204.0,182.0,89.0,171.0,84.0,10,5.6,2010,Men,Total,45-54
Kansas,159.0,117.0,73.5,111.0,69.6,6,5.3,2010,Men,Total,55-64
Kansas,148.0,40.0,27.4,38.0,25.5,3,6.7,2010,Men,Total,Total
Kansas,79.0,37.0,46.9,31.0,39.3,6,16.2,2010,Women,Total,16-19
Kansas,98.0,70.0,71.1,61.0,62.6,8,12,2010,Women,Total,20-24
Kansas,196.0,151.0,77.4,142.0,72.4,10,6.4,2010,Women,Total,25-34
Kansas,158.0,131.0,82.9,123.0,77.5,9,6.6,2010,Women,Total,35-44
Kansas,209.0,165.0,79.2,156.0,74.8,9,5.6,2010,Women,Total,45-54
Kansas,164.0,113.0,68.6,109.0,66.3,4,3.3,2010,Women,Total,55-64
Kansas,193.0,35.0,18.0,33.0,17.2,2,4.4,2010,Women,Total,Total
Kansas,130.0,63.0,48.9,52.0,40.4,11,17.3,2010,Total,White,16-19
Kansas,178.0,138.0,77.4,121.0,68.0,17,12.1,2010,Total,White,20-24
Kansas,338.0,291.0,86.2,270.0,80.1,21,7.1,2010,Total,White,25-34
Kansas,275.0,242.0,88.0,228.0,82.9,14,5.9,2010,Total,White,35-44
Kansas,371.0,316.0,85.1,299.0,80.6,17,5.3,2010,Total,White,45-54
Kansas,297.0,216.0,72.9,207.0,69.9,9,4,2010,Total,White,55-64
Kansas,324.0,71.0,21.9,67.0,20.7,4,5.7,2010,Total,White,Total
Kansas,19.0,18.0,93.4,15.0,77.6,3,16.9,2010,Total,Black,35-44
Kansas,26.0,20.0,74.0,18.0,66.7,2,9.9,2010,Total,Black,45-54
Kansas,35.0,27.0,79.1,24.0,68.3,4,13.8,2010,Total,Hispanic,25-34
Kansas,26.0,21.0,78.9,19.0,71.8,2,9.1,2010,Total,Hispanic,35-44
Kentucky,3354.0,2056.0,61.3,1844.0,55.0,212,10.3,2010,Total,Total,Total
Kentucky,1610.0,1078.0,67.0,959.0,59.5,120,11.1,2010,Men,Total,Total
Kentucky,1744.0,978.0,56.1,886.0,50.8,92,9.4,2010,Women,Total,Total
Kentucky,3079.0,1873.0,60.8,1691.0,54.9,182,9.7,2010,Total,White,Total
Kentucky,1484.0,993.0,66.9,890.0,60.0,103,10.4,2010,Total,White,Total
Kentucky,1595.0,880.0,55.2,802.0,50.2,79,8.9,2010,Total,White,Total
Kentucky,218.0,148.0,67.7,119.0,54.5,29,19.6,2010,Total,Black,Total
Kentucky,102.0,69.0,67.7,53.0,52.2,16,22.9,2010,Total,Black,Total
Kentucky,116.0,79.0,67.8,66.0,56.5,13,16.6,2010,Total,Black,Total
Kentucky,34.0,22.0,65.4,21.0,63.0,1,3.7,2010,Total,Asian,Total
Kentucky,100.0,79.0,79.3,68.0,68.1,11,14.2,2010,Total,Hispanic,Total
Kentucky,60.0,56.0,92.6,49.0,81.0,7,12.6,2010,Total,Hispanic,Total
Kentucky,40.0,23.0,59.1,19.0,48.4,4,18.1,2010,Total,Hispanic,Total
Kentucky,891.0,622.0,69.8,576.0,64.7,46,7.4,2010,Total,Total,Total
Kentucky,884.0,520.0,58.8,492.0,55.7,28,5.4,2010,Total,Total,Total
Kentucky,232.0,143.0,61.7,117.0,50.3,26,18.5,2010,Women,Total,Total
Kentucky,215.0,90.0,41.8,67.0,31.2,23,25.4,2010,Total,Total,16-19
Kentucky,287.0,206.0,72.0,168.0,58.7,38,18.5,2010,Total,Total,20-24
Kentucky,573.0,461.0,80.5,412.0,71.9,49,10.7,2010,Total,Total,25-34
Kentucky,557.0,450.0,80.7,411.0,73.7,39,8.7,2010,Total,Total,35-44
Kentucky,660.0,489.0,74.1,454.0,68.7,36,7.3,2010,Total,Total,45-54
Kentucky,519.0,284.0,54.8,263.0,50.7,21,7.5,2010,Total,Total,55-64
Kentucky,543.0,75.0,13.9,69.0,12.8,6,7.7,2010,Total,Total,Total
Kentucky,118.0,46.0,39.4,34.0,28.9,12,26.7,2010,Men,Total,16-19
Kentucky,140.0,110.0,78.7,86.0,61.8,24,21.4,2010,Men,Total,20-24
Kentucky,271.0,233.0,85.9,207.0,76.5,25,10.9,2010,Men,Total,25-34
Kentucky,278.0,243.0,87.2,220.0,79.2,22,9.1,2010,Men,Total,35-44
Kentucky,313.0,255.0,81.3,232.0,74.0,23,9,2010,Men,Total,45-54
Kentucky,251.0,151.0,60.0,140.0,55.8,11,7.1,2010,Men,Total,55-64
Kentucky,239.0,41.0,17.2,38.0,16.0,3,6.9,2010,Men,Total,Total
Kentucky,97.0,43.0,44.6,33.0,33.9,10,24,2010,Women,Total,16-19
Kentucky,147.0,96.0,65.5,82.0,55.6,15,15.1,2010,Women,Total,20-24
